symbol,total_pl,total_investment,return_pct,total_days_held,annual_return,annual_volatility,sharpe_ratio,total_wins,total_losses,cumulative_return,cagr,max_drawdown,win_rate,average_win,average_loss,profit_factor,payoff_ratio,expectancy,total_trades,first_trade,last_trade,VaR
['EMBDL'],310.03612000000055,5092.003459739999,0.060886863579592145,92.0,1532.2814677601825,219.97969422288998,6.9652404653663185,2,2,1.190454859446264,0.9970219052039446,-0.05339848548590642,0.5,274.5998000000001,-119.58173999999983,2.2963355442060007,2.2963355442060007,77.50903000000012,4,2024-08-06,2025-02-28,490.90574886210254
['OIL'],-113.71415999999942,9283.20184764,-0.01224945464574899,-431.0,774.8368779505449,112.6142646321265,6.879828949569148,2,4,1.0943529369320493,,-0.014804747767411142,0.3333333333333333,428.8486700000001,-242.8528749999999,0.8829392487117977,1.7658784974235955,-18.952359999999913,6,2023-06-23,2025-04-08,75.54223311587678
['TNPETRO'],31.77583000000054,4325.513924774999,0.0073461398004061275,99.0,2055.742086925291,300.8681935815042,6.832467275635821,1,2,1.2719337713117158,1.427430969302279,-0.05803900012495111,0.3333333333333333,241.2053700000003,-104.71476999999987,1.1517256352661644,2.303451270532329,10.591943333333504,3,2023-10-10,2024-08-07,398.27510448546167
['ADANIENT'],101.20401000000084,5417.799868934999,0.018679909270974043,32.0,1620.2311201298787,237.43816029992232,6.823507721266694,1,1,1.0039560846310551,0.046064542314887325,-0.0017231305860507806,0.5,188.09430000000066,-86.89028999999982,2.164733251552055,2.164733251552055,50.60200500000042,2,2023-10-04,2024-07-22,13.525231498350646
['CUMMINSIND'],255.8754200000003,4859.20152708,0.052657914798146147,111.0,439.9507522744878,64.54166932838851,6.815453595356686,2,1,1.0037201256973884,0.012284996359054778,-0.0014937304184104994,0.6666666666666666,164.4960450000001,-73.11666999999989,4.499549692293162,2.249774846146581,85.29180666666676,3,2023-04-18,2023-09-29,11.967154555688952
['IGL'],832.9230800000018,9303.723980145,0.08952577288164783,-417.0,989.1243239072732,147.5718329994236,6.702189054676418,4,4,1.1760784529758177,,-0.037689560492690566,0.5,317.56007750000015,-109.32930749999967,2.90461985684855,2.90461985684855,104.11538500000023,8,2023-03-16,2025-03-05,194.78323497847273
['RAMASTEEL'],649.0002900000018,9823.847090219999,0.06606376137980664,349.0,2413.5766604227956,363.3618941049655,6.642156757707781,4,4,3.6827526367408625,2.9095690122359987,-0.7636189677262278,0.5,285.31349250000017,-123.06341999999977,2.3184264869284528,2.3184264869284528,81.12503625000019,8,2023-02-28,2025-02-17,6467.970946409512
['AEROFLEX'],404.90459000000027,6576.815975774999,0.06156544314017956,43.0,4001.05115967001,608.4794267016582,6.575376231465783,2,2,1.33066132447472,10.301377870798094,-0.13662109838008685,0.5,341.58724000000007,-139.13494499999993,2.455078700753432,2.455078700753432,101.22614750000007,4,2023-10-10,2025-02-12,1203.736856648161
['ORIENTCEM'],487.01985000000116,9691.236461565,0.050253633984837696,217.0,1249.0416008053548,191.06700937551733,6.536824985576991,4,2,1.191069816219429,0.3419257976914869,-0.0326457025692527,0.6666666666666666,176.95215000000022,-110.39437499999985,3.205818231227822,1.602909115613911,81.16997500000018,6,2023-06-27,2024-11-22,272.6510181840108
['SUNFLAG'],336.3389000000002,3666.038928,0.09174449770054384,108.0,725.1717757936511,112.39566717254361,6.451332102335537,2,1,1.0618701178044334,0.22493113636762296,-0.014748738939882489,0.6666666666666666,212.75857500000006,-89.17824999999993,4.771535099645939,2.3857675498229693,112.11296666666672,3,2023-05-31,2024-08-14,128.80319260002616
['OSWALGREEN'],325.26537000000053,3733.4079384749994,0.08712291165611627,100.0,5910.473250000007,930.5280439841724,6.351665904333066,2,1,1.5505312736727517,3.9573996906640794,0.0,0.6666666666666666,224.1143850000002,-122.96339999999985,3.6452210169855497,1.8226105084927748,108.42179000000016,3,2024-03-07,2024-10-23,5325.363093110972
['KARURVYSYA'],652.9894100000013,9471.330098294999,0.06894379176136523,153.0,1788.8220203071276,281.68526625753236,6.350179560587137,4,3,1.3540268783774179,1.0606906721433047,-0.1133646822267419,0.5714285714285714,263.3233375000002,-133.43464666666648,2.6312340318209264,1.973425523865695,93.28420142857162,7,2023-02-20,2024-12-23,650.5817388274161
['TIRUMALCHM'],365.58173000000033,5186.519926845,0.0704869035801404,97.0,1152.679315666973,182.10457183628648,6.329381541849363,2,2,1.0961447697869549,0.41259754366034285,-0.03199630191695224,0.5,291.13020500000016,-108.33933999999999,2.687206743183041,2.687206743183041,91.39543250000008,4,2024-02-09,2024-12-24,162.11958417125854
['FILATFASH'],14.367490000000345,7481.537830334999,0.0019203926152381715,49.0,10751.553718750009,1701.2576584570513,6.319726859305382,1,3,-101041.92574033278,,-11.895736440677961,0.25,408.3068000000003,-131.31310333333332,1.0364713285404301,3.1094139856212903,3.591872500000079,4,2024-06-04,2025-01-29,221052.04216101702
['CAMLINFINE'],482.64877000000104,9853.830072945,0.048980829426435654,-661.0,2848.5968689014776,452.4765180541104,6.295413696055781,4,4,1.776330358692404,,-0.1962649384242805,0.5,246.68336750000014,-126.02117499999989,1.9574755393290086,1.9574755393290086,60.33109625000013,8,2023-02-02,2025-04-07,778.5768437499994
['JUBLINGREA'],-41.48506999999978,2670.9431830949998,-0.015531992691783233,154.0,423.0900448381463,67.55352267020388,6.261998310633319,1,1,1.0083552282705235,0.01991644252610114,-0.0020329332877147,0.5,127.26303000000024,-168.74810000000002,0.754159780169378,0.754159780169378,-20.74253499999989,2,2024-03-12,2024-10-28,14.10820472453907
['NIACL'],597.5962600000016,9492.54485142,0.06295427299567687,281.0,582.7916216539218,93.73726061625113,6.216542043398437,4,3,1.1309852897526713,0.17337538042188694,-0.03144254415356751,0.5714285714285714,220.74810000000025,-95.13204666666648,3.093918509199188,2.320438881899391,85.37089428571448,7,2023-02-02,2024-11-14,305.27439073888576
['RCF'],231.24244000000124,9923.061784349999,0.023303537257492606,207.0,1375.9500003089643,227.53261696490753,6.046957217220276,3,4,1.4350600754112732,0.8906305299913686,-0.03673894830653235,0.42857142857142855,238.6811833333335,-121.20027749999983,1.476984138918332,1.9693121852244426,33.03463428571446,7,2023-01-31,2025-01-14,453.05654023617353
['RAMCOCEM'],490.72630000000095,9419.804876639999,0.0520951661341674,200.0,1853.9180790278583,308.0769342326032,6.017484183441569,4,2,1.0640961061607037,0.12005682959253106,-0.011761708394698034,0.6666666666666666,190.67862500000024,-135.9941,2.8042190800924485,1.4021095400462242,81.78771666666682,6,2024-01-18,2025-02-17,99.9905487736621
['MCLEODRUSS'],635.9513000000007,4711.075377,0.1349906866497587,85.0,1448.2802083333358,241.89331945664395,5.986978935947454,3,1,1.6570898147301834,7.7477776421417985,0.0,0.75,250.24483333333356,-114.78319999999988,6.540456268861658,2.180152089620553,158.9878250000002,4,2023-01-31,2025-01-16,4079.6291276565416
['ZENSARTECH'],542.3474800000004,7342.41346122,0.07386501493881892,131.0,1578.8653677044942,266.5444249156555,5.923197861685096,4,2,1.0734189077668859,0.21823505167737922,-0.020403930159994754,0.6666666666666666,174.72195000000005,-78.27015999999992,4.464586503975467,2.2322932519877337,90.39124666666672,6,2023-10-25,2025-03-04,159.07618672627567
['HEG'],385.73640000000074,7796.712549149999,0.04947423642571687,249.0,612.5034142277376,103.80453413328185,5.899871516608242,4,2,1.036062771152204,0.053304344458998676,-0.009773750000000025,0.6666666666666666,138.96277500000014,-85.05734999999987,3.26750774624416,1.63375387312208,64.28940000000013,6,2023-01-31,2025-01-14,145.3529778619785
['MADRASFERT'],140.9053500000003,4916.779139564999,0.028658059676942616,145.0,514.3152232142862,87.53574253586288,5.874688536555258,2,2,1.1392400281535802,0.38839875132269475,-0.050123702845275675,0.5,177.41430000000003,-106.96162499999987,1.658672444439772,1.658672444439772,35.22633750000008,4,2023-05-22,2024-08-06,323.34550699957987
['EPACK'],442.82675000000006,3693.897699675,0.11988062096006646,81.0,806.2652546296295,137.58104060021986,5.859784539442865,2,1,1.016180844951347,0.07501011271075742,0.0,0.6666666666666666,272.5736500000001,-102.32055000000011,5.327837858572883,2.6639189292864414,147.6089166666667,3,2024-03-13,2025-03-18,347.2271366348203
['SAKSOFT'],195.79482000000013,2256.94482975,0.08675215158967274,71.0,751.013030604134,130.38423449550947,5.7594618974428,1,1,1.0282813248741618,0.15415902106861434,-0.01191280281545759,0.5,300.3904200000001,-104.59559999999999,2.871922145864646,2.871922145864646,97.89741000000006,2,2024-08-06,2024-10-08,92.83226408525859
['SUNTV'],784.842130000001,9254.03997081,0.08481075643455475,149.0,1769.464536813204,315.0226503097308,5.616721639137796,4,2,1.0914629631890818,0.23910840653467424,-0.032809478398059255,0.6666666666666666,263.6452825000002,-134.86949999999985,3.9096353512098805,1.9548176756049402,130.80702166666683,6,2023-01-31,2024-05-28,271.3743564229352
['NDL'],199.1824800000017,9040.669425359998,0.02203182868751672,123.0,10380.314868629921,1850.391906209094,5.609754795077965,2,5,-66.29147014957567,,-549.2675780879802,0.2857142857142857,341.8596250000004,-96.90735399999981,1.4110781520254945,3.5276953800637365,28.45464000000024,7,2023-01-31,2025-01-13,29986.15566756379
['GPPL'],287.8877400000009,7990.160037929998,0.03603028457920396,175.0,2143.29888435105,382.8632116748749,5.5978971575129215,3,2,1.6120688320076837,1.7073406132070055,-0.07412994697211361,0.6,194.78878000000012,-148.23929999999973,1.9710236759078106,1.3140157839385405,57.57754800000017,5,2023-02-06,2024-10-23,387.0996496003437
['JAIBALAJI'],-752.3573399999993,6160.998110399999,-0.12211614522815574,-530.0,1083.368957750886,194.74385712036542,5.562686154877435,3,3,0.3845424735620498,,-0.006370947643254188,0.5,188.84744666666674,-439.63322666666653,0.4295568105680338,0.4295568105680338,-125.3928899999999,6,2023-02-28,2025-04-08,5098.749984559146
['GODREJPROP'],82.5627000000004,3731.0922049499995,0.02212829259230457,50.0,798.2757427843818,143.6532962709002,5.556473561728315,1,1,1.003261646347037,0.02405606145226491,0.0,0.5,182.73199999999997,-100.16929999999957,1.8242315759419379,1.8242315759419379,41.2813500000002,2,2023-02-24,2023-09-22,25.00834699898896
['BLS'],277.3024200000014,9429.54922179,0.029407812979989033,126.0,1497.3956786368426,271.226070490359,5.520581690136851,3,4,1.1690317927924834,0.572103060175871,-0.028790506268289606,0.42857142857142855,250.6980000000001,-118.69789499999972,1.584050837632803,2.1120677835104043,39.61463142857163,7,2023-09-22,2025-01-13,303.0901869119243
['HPL'],10.725660000000232,2083.88688255,0.005146949236935314,22.0,1632.7791145833369,297.30514327207186,5.49169481770183,1,1,0.9768289088975783,-0.32223408537774767,0.0,0.5,118.96204000000012,-108.23637999999988,1.0990947775600057,1.0990947775600057,5.362830000000116,2,2023-01-31,2024-06-05,654.9320499260004
['PARSVNATH'],814.3667500000005,5670.099581744999,0.14362477029889753,84.0,1949.027875325158,355.4258514762061,5.483444344946953,3,1,0.6273979251836476,-0.8680903796156791,-0.9417865707434062,0.75,291.0918333333335,-58.90875000000007,14.82420693020985,4.94140231006995,203.59168750000012,4,2023-10-27,2025-01-13,7283.421684245184
['LLOYDSENGG'],484.0007200000008,5823.450971939999,0.08311235422640863,210.0,481.91015149135524,89.21641023444977,5.4008018281069425,3,2,1.2887057230139882,0.5540239969624072,-0.09850833843643614,0.6,233.38009333333343,-108.06977999999972,3.239297239246726,2.159531492831151,96.80014400000016,5,2023-12-21,2025-03-03,667.8613704048074
['KITEX'],534.4225400000009,6578.083135949999,0.08124289841813018,130.0,1600.2413982848288,296.64387097516806,5.3942506650298485,3,2,1.4736564774938365,1.9703311965352142,-0.12826209185747173,0.6,259.855306666667,-122.57168999999993,3.1800406766032245,2.120027117735483,106.88450800000022,5,2023-10-27,2025-01-28,1069.9200875995855
['PFS'],781.5814500000008,9549.09412473,0.0818487533781745,231.0,1568.254399683875,291.54490297472563,5.378877777258972,4,4,3.0759706742149238,4.902746206669273,-0.3964400921658987,0.5,299.5287225,-104.13335999999984,2.87639544618555,2.87639544618555,97.69768125000009,8,2023-02-24,2025-03-03,3453.501090531327
['GRASIM'],477.7538100000015,8347.548487544998,0.05723282838222941,102.0,1081.2631468254028,203.9064397529154,5.302398237817029,2,1,1.0083795167935958,0.030310889449276956,-0.0031281291172595704,0.6666666666666666,286.36190500000066,-94.9699999999998,6.030576076655812,3.015288038327906,159.2512700000005,3,2023-08-25,2025-01-14,26.810550951102183
['M&M'],517.1021700000015,9944.221541834999,0.05200026646877992,60.0,1714.514369696977,327.85742156276785,5.229237640938224,3,2,1.0037243215897793,0.022871844038138578,-0.01231252779836911,0.6,255.08453000000023,-124.07570999999962,3.0838170903878086,2.055878060258539,103.42043400000028,5,2023-02-27,2024-12-23,115.34120616609664
['NMDC'],445.88693000000154,9405.66798525,0.0474061949347184,226.0,815.5457094179654,156.7413263274359,5.202684757907558,3,3,1.5482993242129088,1.0259284501897854,-0.16942398207332754,0.5,264.45608333333365,-115.82710666666647,2.2831968348687126,2.2831968348687126,74.3144883333336,6,2023-03-27,2025-02-12,1257.7473266764987
['SINDHUTRAD'],0.1400500000003717,4619.515260314999,3.0317033738042434e-05,108.0,6356.0680460735875,1226.326161490701,5.182958861733281,2,3,0.03601970934294859,-0.9999867675426072,-0.9959234364134664,0.4,200.4802200000001,-133.6067966666666,1.000349408372165,1.5005241125582471,0.028010000000080026,5,2024-01-02,2024-12-23,8241.863094620305
['ONEPOINT'],576.8105500000012,8740.041727575,0.06599631534711702,221.0,726.000303565484,141.1815682014694,5.141820655579945,3,4,1.7564790927151925,1.5354109901498019,-0.1645390259740258,0.42857142857142855,311.3898666666668,-89.33976249999984,2.614092465267081,3.4854566203561084,82.4015071428573,7,2023-06-27,2025-03-27,1297.9916600790484
['NESTLEIND'],289.6860800000022,9349.201759259999,0.030985113751885833,236.0,299.4212600638818,59.25282967166654,5.052100662916109,3,2,1.0027874303044968,0.004314350926563515,-0.0005156749079069378,0.6,150.2893800000003,-80.59102999999936,2.7972600672804684,1.8648400448536455,57.93721600000043,5,2023-07-28,2025-03-05,13.0063647117166
['BIOCON'],-185.26127999999903,9440.670422549998,-0.019623741928060923,-583.0,2233.7949390523554,444.22426709708935,5.028372163567899,3,5,1.2710197574466353,,-0.08690772475244746,0.375,290.27954,-211.2199799999998,0.8245797769699635,1.3742996282832727,-23.15765999999988,8,2023-02-23,2025-04-08,654.2617455151875
['BPCL'],272.1581400000016,9845.90037195,0.027641772689001944,254.0,811.6240034170999,161.47910804103066,5.025752329588605,4,4,1.1326864595942294,0.1960685685570378,-0.03228759398496228,0.5,192.55894750000022,-124.51941249999982,1.5464170897851008,1.5464170897851008,34.0197675000002,8,2023-02-03,2025-03-03,317.434031944579
['TCS'],260.2983600000007,6579.998355329999,0.03955903116436968,70.0,534.6953439009691,107.9718953383609,4.9515231924526955,2,1,1.0016356344611406,0.008558111140729352,0.0,0.6666666666666666,171.45852500000024,-82.61868999999979,4.150598974638806,2.075299487319403,86.76612000000023,3,2023-02-28,2024-05-31,14.047214906253297
['SUNPHARMA'],232.51848000000155,9944.42508369,0.023381792113991447,201.0,385.4181844553977,77.944873788931,4.943855390655867,2,3,1.0057035377382746,0.01038126133411521,-0.002613488014527876,0.4,192.61746500000027,-50.905483333332995,2.5225503211998648,3.783825481799797,46.50369600000032,5,2023-08-25,2025-03-03,11.522634026455867
['DANGEE'],-57.51114999999902,5064.384898724999,-0.01135599903049982,77.0,13519.54953125004,2742.098160091777,4.930341199309053,1,3,163.01510687869066,30657351134.648525,0.0,0.25,311.6339000000005,-123.04834999999984,0.8442044665098473,2.532613399529542,-14.377787499999755,4,2023-02-02,2024-12-23,51762.23131986756
['ZYDUSLIFE'],-198.93352999999843,9714.317166734998,-0.020478385313711184,-462.0,607.8262377006296,123.9344277457769,4.903853180710224,3,5,1.036857650696678,,-0.010196764601761554,0.375,240.29335000000015,-183.96271599999977,0.7837240780898248,1.3062067968163746,-24.866691249999803,8,2023-05-19,2025-04-07,42.01568268451704
['GMRAIRPORT'],873.743620000002,9580.680541049998,0.09119849224241473,226.0,845.0564541114395,178.62565576387328,4.730487625072369,5,4,1.4161874647379762,0.7541498532701618,-0.20921606507371615,0.5555555555555556,255.09622000000027,-100.43436999999986,3.174911885244073,2.5399295081952586,97.08262444444468,9,2023-01-31,2024-12-23,1613.1032440248516
['MSPL'],88.95910000000043,2128.0942033499996,0.04180223782385336,140.0,218.1238265095128,46.384774494922894,4.700978475887172,1,1,1.0869659373802545,0.2428540028412849,-0.02931450906816757,0.5,182.7069000000003,-93.74779999999987,1.9489193346403921,1.9489193346403921,44.479550000000216,2,2024-05-08,2024-10-28,218.5917897274501
['KELLTONTEC'],262.8314000000009,6159.030762299999,0.042674149577043255,94.0,578.9637567640718,127.48585349526235,4.540847010806456,2,2,1.1251198225518908,0.5805336945071204,-0.08045502787664616,0.5,230.7687750000002,-99.35307499999976,2.322713967333178,2.322713967333178,65.70785000000022,4,2023-10-25,2025-01-29,467.6206424081076
['ELECTCAST'],629.8079500000008,7263.369252524999,0.08671016550357229,199.0,691.4913278038711,152.92954580658588,4.521175578971053,3,2,1.4852080129987812,1.0657950328367862,-0.08027029102419803,0.6,298.1715500000001,-132.35334999999978,3.3792671284859876,2.2528447523239916,125.96159000000014,5,2023-03-29,2025-04-08,444.05963969584764
['CONFIPET'],560.047960000001,9759.734774459997,0.05738352249751462,309.0,829.3826137399252,184.57824777018078,4.4930137963629715,4,4,1.2717107961271352,0.3283320050644236,-0.12593329215590054,0.5,265.1509400000002,-125.13894999999994,2.1188522038901585,2.1188522038901585,70.00599500000014,8,2023-01-31,2025-01-14,1347.9562887830127
['SURYAROSNI'],652.286570000001,8013.568620524999,0.08139776432803134,124.0,1153.2800066964305,261.692091808645,4.406743813793514,3,3,1.2070481550159438,0.7400442968390382,-0.08493606028480705,0.5,333.2447300000003,-115.81587333333327,2.8773666373078086,2.877366637307809,108.7144283333335,6,2023-03-28,2025-01-07,490.0784576291286
