,symbol,date,price_adj,order_type,quantity,commision_cost,total_cost,balance
75,BALRAMCHIN,2023-01-25,366.68631999999997,Buy,26,4.766922159999999,9538.61124216,120296.24714680019
76,RBLBANK,2023-01-25,158.02786999999998,Buy,58,4.5828082299999995,9170.199268229999,111126.04787857019
77,SOUTHBANK,2023-01-25,16.20619,Buy,550,4.45670225,8917.86120225,102208.18667632018
78,BOMDYEING,2023-01-25,73.80373,Buy,118,4.354420070000001,8713.19456007,93494.99211625019
79,HUDCO,2023-01-25,44.624579999999995,Buy,195,4.35089655,8706.14399655,84788.84811970018
80,FEDERALBNK,2023-01-27,131.31117999999998,Buy,6,0.39393353999999997,788.2610135399999,84000.58710616018
81,SBIN,2023-01-27,548.52798,Buy,1,0.27426398999999996,548.80224399,83451.78486217019
82,FORTIS,2023-01-27,276.71644,Buy,3,0.41507466,830.56439466,82621.22046751018
83,BIOCON,2023-01-27,233.69607000000002,Sell,46,0.35054410500000005,10749.668675895,93370.88914340518
84,TATAPOWER,2023-01-27,199.90971,Buy,4,0.39981942,800.0386594199999,92570.85048398518
85,GMRAIRPORT,2023-01-27,39.038999999999994,Buy,20,0.39038999999999996,781.1703899999999,91789.68009398518
86,BERGEPAINT,2023-01-27,453.70324999999997,Buy,1,0.226851625,453.93010162499996,91335.74999236019
87,SBICARD,2023-01-27,710.9483399999999,Sell,3,0.35547417,2132.4895458299998,93468.23953819019
88,INDUSTOWER,2023-01-27,156.843,Sell,13,0.39210749999999994,2038.5668924999998,95506.8064306902
89,BANKBARODA,2023-01-27,161.32116,Buy,4,0.32264232,645.60728232,94861.1991483702
90,AUROPHARMA,2023-01-27,414.2138,Buy,1,0.2071069,414.4209069,94446.7782414702
91,ABCAPITAL,2023-01-27,137.6375,Buy,5,0.34409375000000003,688.53159375,93758.2466477202
92,CANBK,2023-01-27,57.707649999999994,Buy,13,0.375099725,750.574549725,93007.6720979952
93,AMBUJACEM,2023-01-27,453.02652,Sell,6,0.22651326,2717.93260674,95725.60470473519
94,IRCTC,2023-01-27,615.35474,Buy,1,0.30767737,615.66241737,95109.9422873652
95,PNB,2023-01-27,52.502449999999996,Buy,14,0.36751714999999996,735.4018171499999,94374.54047021519
96,INDIACEM,2023-01-27,193.3065,Sell,15,0.28995975,2899.30754025,97273.84801046518
97,SUNTV,2023-01-27,441.66121999999996,Buy,1,0.22083060999999998,441.88205060999996,96831.96595985518
98,GRANULES,2023-01-27,287.15686999999997,Buy,2,0.28715686999999995,574.6008968699999,96257.36506298518
99,ADANIPORTS,2023-01-27,692.0613699999999,Buy,1,0.34603068499999995,692.4074006849999,95564.95766230018
100,DCBBANK,2023-01-27,118.60848999999997,Buy,6,0.3558254699999999,712.0067654699999,94852.95089683018
101,TIMETECHNO,2023-01-27,83.26317999999999,Buy,8,0.33305271999999997,666.4384927199999,94186.51240411018
102,BHEL,2023-01-27,76.40633,Buy,9,0.343828485,688.000798485,93498.51160562519
103,BANKINDIA,2023-01-27,78.63856,Buy,9,0.35387352,708.10091352,92790.41069210519
104,EPL,2023-01-27,149.89974999999998,Buy,4,0.2997995,599.8987994999999,92190.51189260518
105,NAVA,2023-01-27,116.06594999999999,Buy,6,0.34819785,696.7438978499999,91493.76799475518
106,IDFCFIRSTB,2023-01-27,57.55749999999999,Buy,12,0.3453449999999999,691.0353449999998,90802.73264975518
107,KTKBANK,2023-01-27,136.69655999999998,Buy,5,0.3417414,683.8245413999999,90118.90810835519
108,CONCOR,2023-01-27,624.66471,Sell,3,0.312332355,1873.681797645,91992.58990600018
109,JMFINANCIL,2023-01-27,65.61554999999998,Buy,10,0.32807774999999995,656.4835777499999,91336.10632825019
110,INOXWIND,2023-01-27,25.465439999999997,Buy,27,0.34378344,687.91066344,90648.19566481019
111,NAVKARCORP,2023-01-27,60.710649999999994,Buy,11,0.333908575,668.151058575,89980.0446062352
112,RELINFRA,2023-01-27,128.17804999999998,Buy,5,0.32044512499999994,641.2106951249999,89338.8339111102
113,NFL,2023-01-27,64.95488999999999,Buy,10,0.32477444999999994,649.8736744499998,88688.96023666019
114,ELECTCAST,2023-01-27,35.40536999999999,Buy,17,0.30094564499999993,602.1922356449998,88086.7680010152
115,CUPID,2023-01-27,12.56255,Buy,49,0.307782475,615.8727324749999,87470.89526854019
116,IFCI,2023-01-27,12.762749999999999,Buy,48,0.30630599999999997,612.9183059999999,86857.97696254018
117,IOB,2023-01-27,28.728699999999996,Buy,20,0.28728699999999996,574.861287,86283.11567554018
118,RTNPOWER,2023-01-27,3.7537499999999997,Buy,156,0.29279249999999996,585.8777924999999,85697.23788304017
119,SARVESHWAR,2023-01-27,2.8428399999999994,Buy,207,0.29423393999999997,588.76211394,85108.47576910017
120,PSB,2023-01-27,29.299269999999996,Buy,19,0.278343065,556.9644730649999,84551.51129603517
121,PAISALO,2023-01-27,37.787749999999996,Buy,14,0.26451424999999995,529.2930142499999,84022.21828178517
122,RADIOCITY,2023-01-27,15.5844,Sell,911,0.2649348,14197.1234652,98219.34174698517
123,COFFEEDAY,2023-01-27,42.041999999999994,Buy,11,0.23123099999999996,462.6932309999999,97756.64851598517
124,SALASAR,2023-01-27,9.58958,Buy,48,0.23014992,460.52998992,97296.11852606517
125,VERTOZ,2023-01-27,11.561549999999999,Buy,39,0.22545022499999998,451.1259002249999,96844.99262584017
126,CHAMBLFERT,2023-01-30,275.59531999999996,Buy,1,0.13779766,275.73311765999995,96569.25950818017
127,KOTAKBANK,2023-01-30,1708.11018,Sell,60,0.0,102486.6108,199055.87030818017
128,BEL,2023-01-30,90.01993,Buy,5,0.225049825,450.324699825,198605.54560835517
129,GLENMARK,2023-01-30,381.87149,Buy,1,0.190935745,382.062425745,198223.48318261016
130,ITDCEM,2023-01-30,107.56745999999998,Buy,4,0.21513491999999998,430.48497491999996,197792.99820769017
131,RELIANCE,2023-01-30,1071.3675600000001,Sell,14,0.0,14999.145840000001,212792.14404769018
132,M&MFIN,2023-01-30,214.50428999999997,Buy,2,0.21450429,429.2230842899999,212362.9209634002
133,MINDACORP,2023-01-30,197.52732999999998,Buy,2,0.19752732999999997,395.25218732999997,211967.66877607018
134,GMRAIRPORT,2023-01-30,36.913050000000005,Sell,20,0.23993482500000005,738.0210651750001,212705.68984124518
135,PFC,2023-01-30,97.58748999999999,Buy,5,0.24396872499999997,488.18141872499996,212217.5084225202
136,BANKBARODA,2023-01-30,149.20065,Sell,4,0.22380097499999999,596.578799025,212814.0872215452
137,MAZDOCK,2023-01-30,355.19483999999994,Buy,1,0.17759741999999998,355.3724374199999,212458.7147841252
138,RECLTD,2023-01-30,101.32121999999998,Buy,4,0.20264243999999998,405.4875224399999,212053.22726168518
139,APOLLOTYRE,2023-01-30,301.1008,Buy,1,0.1505504,301.2513504,211751.97591128518
140,NLCINDIA,2023-01-30,71.52145,Buy,6,0.21456435,429.34326434999997,211322.63264693518
141,PARADEEP,2023-01-30,56.67661999999999,Buy,8,0.22670648,453.63966647999996,210868.99298045516
142,WOCKPHARMA,2023-01-30,197.55225,Sell,12,0.19755224999999998,2370.42944775,213239.42242820517
143,IDBI,2023-01-30,48.768719999999995,Buy,9,0.21945923999999997,439.1379392399999,212800.28448896518
144,UNIONBANK,2023-01-30,69.99993,Buy,6,0.20999979000000002,420.20957979,212380.07490917516
145,ASTRAMICRO,2023-01-30,263.99372999999997,Buy,1,0.131996865,264.125726865,212115.94918231017
146,MANAPPURAM,2023-01-30,106.85674999999999,Buy,4,0.21371349999999997,427.64071349999995,211688.30846881017
147,ADANIPORTS,2023-01-30,612.61677,Sell,1,0.0,612.61677,212300.92523881016
148,GICHSGFIN,2023-01-30,182.72253999999998,Buy,2,0.18272254,365.62780253999995,211935.29743627016
149,HEG,2023-01-30,196.51631999999998,Buy,2,0.19651632,393.22915631999996,211542.06827995015
150,HIKAL,2023-01-30,355.05469999999997,Buy,1,0.17752735,355.23222734999996,211186.83605260015
151,PRECWIRE,2023-01-30,67.75769,Buy,6,0.20327307,406.74941307,210780.08663953014
152,KALYANKJIL,2023-01-30,110.44032999999999,Buy,4,0.22088065999999998,441.98220065999993,210338.10443887016
153,SUZLON,2023-01-30,9.008999999999999,Buy,49,0.22072049999999996,441.66172049999994,209896.44271837015
154,J&KBANK,2023-01-30,50.85079999999999,Buy,8,0.20340319999999998,407.00980319999996,209489.43291517015
155,RALLIS,2023-01-30,205.39518999999999,Buy,2,0.20539518999999998,410.99577518999996,209078.43713998015
156,RAIN,2023-01-30,163.00284,Buy,2,0.16300283999999998,326.16868284,208752.26845714013
157,JISLJALEQS,2023-01-30,30.029999999999998,Buy,14,0.21020999999999998,420.63021,208331.63824714013
158,IRB,2023-01-30,26.226199999999995,Buy,16,0.20980959999999996,419.82900959999995,207911.80923754012
159,MAHABANK,2023-01-30,25.004979999999996,Buy,17,0.21254232999999997,425.29720232999995,207486.51203521012
160,MADRASFERT,2023-01-30,59.55949999999999,Buy,7,0.20845824999999996,417.1249582499999,207069.38707696012
161,NBCC,2023-01-30,23.453429999999997,Buy,18,0.21108086999999998,422.37282086999994,206647.01425609013
162,ASHOKA,2023-01-30,83.33324999999999,Buy,5,0.208333125,416.874583125,206230.13967296513
163,NCC,2023-01-30,82.35226999999999,Buy,5,0.20588067499999999,411.96723067499994,205818.17244229012
164,RCF,2023-01-30,109.25914999999999,Buy,3,0.16388872499999999,327.941338725,205490.2311035651
165,PPLPHARMA,2023-01-30,100.32021999999999,Buy,4,0.20064043999999998,401.48152043999994,205088.7495831251
166,RAILTEL,2023-01-30,117.97785999999999,Buy,3,0.17696679,354.11054679,204734.6390363351
167,GMDCLTD,2023-01-30,133.30316999999997,Buy,3,0.19995475499999996,400.1094647549999,204334.52957158012
168,TFCILTD,2023-01-30,71.56148999999999,Buy,5,0.17890372499999999,357.98635372499996,203976.54321785513
169,NIACL,2023-01-30,113.46334999999998,Buy,3,0.17019502499999997,340.5602450249999,203635.98297283013
170,IRFC,2023-01-30,29.049019999999995,Buy,14,0.20334313999999998,406.88962313999997,203229.0933496901
171,WELSPUNLIV,2023-01-30,68.14808,Buy,6,0.20444423999999997,409.09292423999995,202820.00042545013
172,TEXRAIL,2023-01-30,53.823769999999996,Buy,7,0.188383195,376.954773195,202443.04565225512
173,SAMMAANCAP,2023-01-30,103.23312999999999,Buy,3,0.154849695,309.854239695,202133.19141256012
174,KCPSUGIND,2023-01-30,26.036009999999997,Buy,15,0.195270075,390.735420075,201742.4559924851
175,JAIBALAJI,2023-01-30,10.16015,Buy,39,0.198122925,396.443972925,201346.01201956012
176,HFCL,2023-01-30,68.09803,Buy,5,0.170245075,340.660395075,201005.3516244851
177,SNOWMAN,2023-01-30,34.09406,Buy,11,0.18751732999999998,375.22217732999997,200630.1294471551
178,PROZONER,2023-01-30,28.078049999999998,Buy,14,0.19654634999999998,393.28924635,200236.8402008051
179,ADANIPOWER,2023-01-30,235.78554999999997,Buy,1,0.11789277499999999,235.90344277499997,200000.93675803012
180,DEN,2023-01-30,31.030999999999995,Buy,12,0.186186,372.558186,199628.3785720301
181,NACLIND,2023-01-30,95.10501,Buy,4,0.19021001999999998,380.61025001999997,199247.76832201012
182,IRCON,2023-01-30,53.17311999999999,Buy,7,0.18610591999999998,372.3979459199999,198875.3703760901
183,DHANI,2023-01-30,34.33429999999999,Buy,11,0.18883864999999994,377.86613864999987,198497.50423744012
184,CENTRALBK,2023-01-30,28.3283,Buy,13,0.18413395,368.45203395,198129.05220349014
185,ZEEMEDIA,2023-01-30,12.912899999999999,Buy,29,0.18723705,374.66133705,197754.39086644014
186,TTML,2023-01-30,77.82775,Buy,4,0.1556555,311.4666555,197442.92421094014
187,SCI,2023-01-30,128.74862,Buy,2,0.12874861999999998,257.62598862,197185.29822232013
188,HCC,2023-01-30,18.06805,Buy,21,0.189714525,379.61876452499996,196805.67945779514
189,RENUKA,2023-01-30,49.7497,Buy,7,0.17412394999999997,348.42202395,196457.25743384514
190,UCOBANK,2023-01-30,27.477449999999997,Buy,13,0.17860342499999998,357.385453425,196099.87198042014
191,MTNL,2023-01-30,23.022999999999996,Buy,15,0.17267249999999995,345.5176724999999,195754.35430792015
192,BAJAJHIND,2023-01-30,14.06405,Buy,25,0.175800625,351.777050625,195402.57725729514
193,VASCONEQ,2023-01-30,32.082049999999995,Buy,11,0.176451275,353.07900127499994,195049.49825602013
194,DELTACORP,2023-01-30,189.52934,Buy,1,0.09476467,189.62410466999998,194859.87415135014
195,SANGHIIND,2023-01-30,63.01295,Buy,5,0.157532375,315.222282375,194544.65186897514
196,ALOKINDS,2023-01-30,13.0869,Sell,43,0.17667315,562.56002685,195107.21189582514
197,HPAL,2023-01-30,71.82175,Buy,4,0.14364349999999998,287.4306435,194819.78125232513
198,EASEMYTRIP,2023-01-30,24.96494,Buy,13,0.16227211,324.70649211,194495.07476021512
199,ONMOBILE,2023-01-30,88.53845,Buy,3,0.132807675,265.74815767499996,194229.32660254012
200,NETWORK18,2023-01-30,59.05899999999999,Buy,5,0.1476475,295.44264749999996,193933.88395504013
201,DWARKESH,2023-01-30,90.78068999999999,Buy,3,0.136171035,272.478241035,193661.40571400514
202,PAISALO,2023-01-30,34.65531,Sell,14,0.155948895,485.01839110500003,194146.42410511014
203,IDEA,2023-01-30,6.44355,Sell,4029,0.1675323,25960.895417699998,220107.31952281014
204,RHFL,2023-01-30,2.8971,Sell,491,0.16223759999999998,1422.3138624,221529.63338521015
205,JAICORPLTD,2023-01-30,133.28314999999998,Buy,2,0.13328315,266.69958314999997,221262.93380206014
206,VAKRANGEE,2023-01-30,23.98396,Buy,12,0.14390376000000002,287.95142376,220974.98237830013
207,GTLINFRA,2023-01-30,0.7992,Sell,1712,0.1406592,1368.0897408,222343.07211910014
208,EXCEL,2023-01-30,0.45044999999999996,Buy,605,0.13626112499999998,272.65851112499996,222070.41360797515
209,VIVIDHA,2023-01-30,1.1011,Buy,246,0.13543529999999998,271.00603529999995,221799.40757267515
210,KESORAMIND,2023-01-30,56.506449999999994,Buy,4,0.11301289999999999,226.13881289999998,221573.26875977515
211,JSWSTEEL,2023-01-31,700.9402399999999,Buy,7,2.4532908399999998,4909.034970839999,216664.23378893515
212,SBIN,2023-01-31,525.2642099999999,Sell,1,2.6263210499999996,522.6378889499999,217186.87167788515
213,JINDALSTEL,2023-01-31,575.33476,Buy,9,2.5890064199999996,5180.60184642,212006.26983146515
214,BDL,2023-01-31,450.00955999999996,Buy,10,2.2500478,4502.3456478,207503.92418366516
215,BEPL,2023-01-31,64.89482999999998,Buy,69,2.2388716349999997,4479.982141634999,203023.94204203016
216,IOLCP,2023-01-31,61.89182999999999,Buy,71,2.197159965,4396.517089964999,198627.42495206516
217,FACT,2023-01-31,289.44916,Buy,15,2.1708687,4343.9082687,194283.51668336516
218,HPL,2023-01-31,94.45436,Buy,45,2.1252231,4252.571423099999,190030.94526026517
219,MCLEODRUSS,2023-01-31,25.87585,Buy,159,2.057130075,4116.317280075,185914.62798019018
220,STAR,2023-01-31,298.24146,Sell,39,1.9385694900000001,11629.478370510002,197544.1063507002
221,EMIL,2023-01-31,78.07799999999999,Buy,52,2.0300279999999997,4062.0860279999997,193482.0203227002
222,STEELXIND,2023-01-31,13.56355,Buy,273,1.851424575,3704.700574575,189777.3197481252
223,VISHWARAJ,2023-01-31,15.935919999999998,Buy,230,1.8326307999999998,3667.0942307999994,186110.22551732522
224,GTL,2023-01-31,5.05505,Buy,697,1.7616849249999997,3525.1315349249994,182585.09398240023
225,UGARSUGAR,2023-01-31,94.74465,Buy,36,1.7054037,3412.5128036999995,179172.58117870023
226,PCJEWELLER,2023-01-31,5.04495,Sell,289,1.6799683500000002,1456.31058165,180628.89176035023
227,UNITECH,2023-01-31,1.6016,Buy,2087,1.6712695999999998,3344.2104695999997,177284.68129075025
228,NDTV,2023-01-31,235.53529999999998,Buy,14,1.6487470999999998,3299.1429470999997,173985.53834365026
229,ARSHIYA,2023-01-31,7.107099999999999,Buy,406,1.4427413,2886.9253412999997,171098.61300235026
230,DISHTV,2023-01-31,15.3846,Sell,113,1.4230755000000002,1737.0367245,172835.64972685027
231,SHRENIK,2023-01-31,1.5014999999999998,Buy,1838,1.3798784999999998,2761.1368784999995,170074.51284835028
232,ATGL,2023-01-31,2145.7536099999998,Buy,1,1.072876805,2146.8264868049996,167927.6863615453
233,VCL,2023-01-31,2.54254,Buy,882,1.12126014,2243.6415401399995,165684.0448214053
234,LAURUSLABS,2023-02-01,327.94173,Sell,47,8.362514115,15404.898795885,181088.9436172903
235,DIXON,2023-02-01,2724.0613399999997,Buy,6,8.17218402,16352.540224019998,164736.4033932703
236,TATAPOWER,2023-02-01,211.72806,Sell,4,8.257394340000001,838.65484566,165575.0582389303
237,SBILIFE,2023-02-01,1213.4122,Buy,13,7.8871793,15782.2457793,149792.8124596303
238,INDHOTEL,2023-02-02,319.86981,Sell,10,1.439414145,3197.258685855,152990.0711454853
239,HDFCLIFE,2023-02-02,496.16567,Buy,5,1.240414175,2482.0687641749996,150508.0023813103
240,JUBLFOOD,2023-02-02,439.42898999999994,Buy,6,1.31828697,2637.8922269699997,147870.1101543403
241,DLF,2023-02-02,343.8558,Sell,28,1.3754232,9626.586976800001,157496.6971311403
242,CHOLAFIN,2023-02-02,742.68657,Sell,100,1.114029855,74267.54297014499,231764.24010128528
243,SBILIFE,2023-02-02,1082.54637,Sell,13,1.08254637,14072.02026363,245836.26036491527
244,ICICIPRULI,2023-02-02,393.59319999999997,Buy,7,1.3775762,2756.5299762,243079.73038871528
245,CSBBANK,2023-02-02,240.34009999999998,Buy,11,1.3218705499999999,2645.0629705499996,240434.66741816528
246,PARADEEP,2023-02-02,59.270669999999996,Sell,8,1.36322541,472.80213459,240907.46955275527
247,GICRE,2023-02-02,151.23108,Buy,18,1.36107972,2723.52051972,238183.94903303526
248,HAL,2023-02-02,1119.19808,Buy,2,1.1191980799999999,2239.5153580799997,235944.43367495525
249,BDL,2023-02-02,442.71684000000005,Sell,10,1.1067921,4426.0616079,240370.49528285523
250,SJVN,2023-02-02,30.710679999999996,Buy,83,1.2744932199999999,2550.2609332199995,237820.23434963523
251,ANANTRAJ,2023-02-02,102.69259,Buy,24,1.23231108,2465.8544710799997,235354.37987855522
252,INOXWIND,2023-02-02,22.68729,Sell,27,1.259144595,611.297685405,235965.67756396023
253,CAMLINFINE,2023-02-02,151.05089999999998,Buy,15,1.13288175,2266.8963817499994,233698.78118221022
254,RUSHIL,2023-02-02,32.3323,Buy,69,1.1154643499999999,2232.04416435,231466.73701786023
255,EXXARO,2023-02-02,12.022009999999998,Buy,170,1.0218708499999998,2044.7635708499995,229421.97344701024
256,VIKASLIFE,2023-02-02,4.3043,Buy,368,0.7919912,1584.7743911999999,227837.19905581026
257,DANGEE,2023-02-02,17.467449999999996,Buy,88,0.7685677999999998,1537.9041677999996,226299.29488801025
258,RAJMET,2023-02-02,14.014,Buy,106,0.742742,1486.2267419999998,224813.06814601025
259,PETRONET,2023-02-03,196.31611999999998,Buy,27,2.6502676199999997,5303.185507619999,219509.88263839026
260,HINDPETRO,2023-02-03,146.16602,Buy,35,2.55790535,5118.36860535,214391.51403304026
261,BPCL,2023-02-03,149.07892999999999,Buy,34,2.53434181,5071.21796181,209320.29607123026
262,IOC,2023-02-03,69.92985999999999,Buy,72,2.5174749599999995,5037.467394959999,204282.82867627026
263,DCBBANK,2023-02-03,106.72317,Sell,6,2.4012713249999997,637.937748675,204920.76642494526
264,UPL,2023-02-03,689.7290399999999,Buy,6,2.0691871199999996,4140.443427119999,200780.32299782528
265,RPOWER,2023-02-03,12.03795,Sell,230,2.293229475,2766.4352705250003,203546.75826835027
266,JINDWORLD,2023-02-03,69.88981999999999,Buy,64,2.2364742399999997,4475.184954239999,199071.57331411028
267,JSWENERGY,2023-02-03,223.45632,Sell,12,2.12283504,2679.35300496,201750.92631907028
268,BANDHANBNK,2023-02-03,225.99577,Buy,19,2.146959815,4296.066589815,197454.8597292553
269,SWANENERGY,2023-02-03,291.3911,Buy,14,2.0397377,4081.5151376999997,193373.3445915553
270,BSOFT,2023-02-03,253.04278999999997,Buy,16,2.0243423199999997,4050.7089823199994,189322.6356092353
271,ADANIPOWER,2023-02-03,191.75805,Sell,1,2.013459525,189.744590475,189512.3801997103
272,ZEEMEDIA,2023-02-03,12.03795,Sell,29,2.0163566250000002,347.084193375,189859.46439308528
273,NELCAST,2023-02-03,98.63853999999999,Buy,40,1.9727707999999997,3947.5143707999996,185911.95002228528
274,TITAGARH,2023-02-03,206.16595999999998,Buy,19,1.9585766199999999,3919.1118166199994,181992.8382056653
275,VAISHALI,2023-02-03,13.693679999999999,Buy,279,1.9102683599999999,3822.4469883599995,178170.3912173053
276,NDL,2023-02-03,2.2177800000000003,Sell,1000,1.8529551900000003,2215.92704481,180386.3182621153
277,SAKUMA,2023-02-03,2.8228199999999997,Buy,1157,1.6330013699999997,3267.6357413699993,177118.6825207453
278,INVENTURE,2023-02-03,2.35235,Buy,1206,1.41846705,2838.35256705,174280.3299536953
279,WELCORP,2023-02-06,188.09790999999998,Buy,24,2.25717492,4516.6070149199995,169763.7229387753
280,M&MFIN,2023-02-06,242.86689,Sell,2,2.064368565,483.66941143500003,170247.39235021028
281,DABUR,2023-02-06,524.04352,Buy,8,2.09617408,4194.44433408,166052.94801613028
282,CROMPTON,2023-02-06,296.42328000000003,Sell,7,1.9267513200000004,2073.03620868,168125.98422481027
283,SUNTV,2023-02-06,412.86672,Sell,1,1.85790024,411.00881976,168536.99304457026
284,NATIONALUM,2023-02-06,70.14006999999998,Buy,57,1.9989919949999995,3999.9829819949987,164537.01006257525
285,HSCL,2023-02-06,87.18709999999999,Buy,45,1.9617097499999998,3925.3812097499995,160611.62885282526
286,BDL,2023-02-06,443.92348,Buy,8,1.77569392,3553.1635339199997,157058.46531890528
287,GPPL,2023-02-06,81.08099999999999,Buy,46,1.864863,3731.5908629999994,153326.8744559053
288,RAILTEL,2023-02-06,105.34455,Sell,3,1.79085735,314.24279264999996,153641.1172485553
289,HINDCOPPER,2023-02-06,106.16605999999999,Buy,34,1.80482302,3611.45086302,150029.6663855353
290,NFL,2023-02-06,56.19375,Sell,10,1.770103125,560.167396875,150589.8337824103
291,JPPOWER,2023-02-06,6.856849999999999,Buy,510,1.74849675,3498.7419967499995,147091.0917856603
292,ASIANTILES,2023-02-06,41.041,Buy,82,1.6826809999999999,3367.0446809999994,143724.0471046603
293,HCC,2023-02-06,14.73525,Sell,21,1.657715625,307.782534375,144031.8296390353
294,MRPL,2023-02-06,53.022969999999994,Buy,61,1.6172005849999997,3236.0183705849995,140795.8112684503
295,SIGACHI,2023-02-06,27.607579999999995,Buy,116,1.6012396399999997,3204.0805196399997,137591.7307488103
296,GREENPOWER,2023-02-06,8.281709999999999,Sell,60,1.4575809599999998,495.4450190399999,138087.1757678503
297,DANGEE,2023-02-06,15.984,Sell,88,1.142856,1405.4491440000002,139492.62491185032
298,DIVISLAB,2023-02-07,2731.56884,Buy,2,2.73156884,5465.86924884,134026.75566301032
299,HINDALCO,2023-02-07,435.08464999999995,Buy,14,3.04559255,6094.23069255,127932.52497046032
300,JYOTHYLAB,2023-02-07,208.44135,Sell,28,2.6055168749999997,5833.752283125,133766.27725358531
301,ENGINERSIN,2023-02-07,74.37429999999999,Buy,67,2.49153905,4985.56963905,128780.70761453532
302,PATELENG,2023-02-07,15.115099999999998,Buy,326,2.4637613,4929.9863613,123850.72125323532
303,FILATEX,2023-02-07,39.77974,Buy,117,2.3271147899999995,4656.55669479,119194.16455844532
304,CONFIPET,2023-02-07,70.61931,Sell,27,2.1185793,1904.6027907,121098.76734914532
305,SANGHIIND,2023-02-07,53.646300000000004,Sell,5,2.1190288500000003,266.11247115000003,121364.87982029532
306,PAISALO,2023-02-07,30.900869999999998,Buy,129,1.9931061149999998,3988.2053361149997,117376.67448418032
307,TIRUPATIFL,2023-02-07,14.264249999999999,Buy,279,1.9898628749999998,3981.715612875,113394.95887130531
308,SUBEXLTD,2023-02-07,33.032999999999994,Buy,113,1.8663644999999998,3734.5953644999995,109660.36350680531
309,ATGL,2023-02-07,1461.78675,Sell,1,1.46178675,1460.3249632499999,111120.6884700553
310,INDIGO,2023-02-08,2027.4253999999999,Buy,2,2.0274254,4056.8782254,107063.81024465531
311,BAJFINANCE,2023-02-08,6102.14175,Sell,11,0.0,67123.55924999999,174187.3694946553
312,TATASTEEL,2023-02-08,105.90579999999999,Buy,35,1.8533514999999998,3708.5563514999994,170478.81314315528
313,LICHSGFIN,2023-02-08,365.71535,Buy,9,1.645719075,3293.083869075,167185.72927408028
314,APOLLOTYRE,2023-02-08,322.60707,Sell,1,1.7743388850000001,320.832731115,167506.56200519527
315,VBL,2023-02-08,259.66008,Sell,43,1.68779052,11163.69564948,178670.25765467528
316,AUBANK,2023-02-08,648.42093,Sell,102,1.6210523250000002,66137.31380767499,244807.57146235026
317,SAIL,2023-02-08,79.89981999999999,Buy,43,1.7178461299999999,3437.41010613,241370.16135622025
318,RUSHIL,2023-02-08,28.171799999999998,Sell,69,1.4367617999999998,1942.4174381999997,243312.57879442026
319,DHANBANK,2023-02-08,16.6833,Sell,138,1.3930555500000001,2300.90234445,245613.48113887027
320,JETFREIGHT,2023-02-08,17.567549999999997,Buy,156,1.3702689,2741.9080688999998,242871.57306997027
321,CEREBRAINT,2023-02-08,10.039950000000001,Sell,114,1.1345143500000001,1143.41978565,244014.99285562028
322,URJA,2023-02-08,8.941049999999999,Sell,218,1.104219675,1948.0446803249997,245963.03753594527
323,GODHA,2023-02-08,1.16883,Sell,23340,1.05077817,27279.44142183,273242.4789577753
324,PARACABLES,2023-02-09,33.48345,Buy,1332,22.2999777,44622.2553777,228620.22358007528
325,ONMOBILE,2023-02-09,80.8191,Sell,3,19.76026995,222.69703005000002,228842.9206101253
326,VCL,2023-02-09,3.1568400000000003,Sell,882,12.565801620000002,2771.7670783800004,231614.6876885053
327,POLICYBZR,2023-02-10,511.38809999999995,Sell,6,5.36957505,3062.9590249499997,234677.6467134553
328,GPPL,2023-02-10,89.16075,Sell,46,5.215903875,4096.178596125,238773.8253095803
329,PPLPHARMA,2023-02-10,87.15276,Sell,4,5.09843646,343.51260354,239117.3379131203
330,RBA,2023-02-10,99.59949999999999,Buy,94,4.681176499999999,9367.0341765,229750.30373662032
331,TTML,2023-02-10,68.98094999999999,Sell,4,4.62172365,271.30207635,230021.60581297032
332,TRACXN,2023-02-10,86.4864,Buy,105,4.540536,9085.612536,220935.99327697032
333,ZEELEARN,2023-02-10,5.74425,Sell,274,4.448921625,1569.4755783750002,222505.4688553453
334,SARVESHWAR,2023-02-10,2.4275700000000002,Sell,207,4.424246325,498.082743675,223003.5515990203
335,BTML,2023-02-10,14.764749999999998,Buy,592,4.370365999999999,8745.102365999997,214258.4492330203
336,SHRENIK,2023-02-10,1.2987,Sell,1838,3.23960715,2383.77099285,216642.22022587032
337,AUROPHARMA,2023-02-13,464.48505,Sell,1,9.986428575,454.498621425,217096.71884729533
338,NIACL,2023-02-13,100.72917,Sell,3,8.66270862,293.52480138,217390.24364867533
339,GOLDIAM,2023-02-13,146.31616999999997,Buy,118,8.632654029999998,17273.940714029995,200116.30293464533
340,MCLEODRUSS,2023-02-13,20.62935,Sell,159,8.39614545,3271.67050455,203387.97343919534
341,ORIENTPPR,2023-02-13,39.819779999999994,Buy,372,7.4064790799999995,14820.364639079999,188567.60880011535
342,LUPIN,2023-02-14,672.8121399999999,Buy,16,5.382497119999999,10770.376737119997,177797.23206299535
343,CUB,2023-02-14,133.30316999999997,Buy,71,4.732262534999999,9469.257332534999,168327.97473046035
344,ASTRAL,2023-02-14,1420.66925,Buy,5,3.5516731249999998,7106.897923125,161221.07680733534
